title,url,summary
"RBI may signal policy normalisation on October 8, Standard Chartered says",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-may-signal-policy-normalisation-on-october-8-standard-chartered-says/articleshow/86681172.cms,The consensus view is that the RBI will leave interest rates unchanged at its Oct. 8 MPC meeting and only start to unwind its accommodative monetary policy by reducing the gap between the repo and reverse repo rates early next year.
RBI hikes key policy rate by 50 bps to tame prices,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-hikes-key-policy-rate-by-50-bps-to-tame-prices/articleshow/92093049.cms,The Reserve Bank of India (RBI) raised the key policy interest rate by half a percentage point as expected and signalled sustained monetary tightening to rein in inflation that's forecast to remain above the legally sanctioned upper tolerance level for the fiscal year.
India Inc expects sterner RBI measures on Nov 2: RBS survey,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/india-inc-expects-sterner-rbi-measures-on-nov-2-rbs-survey/articleshow/6802923.cms,"A quarter of corporate India is expecting 0.25 per cent each hike in the mandatory CRR and the key policy rates by the RBI, says a survey."
"Are variable pay, incentives driving risky growth at NBFCs?",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/are-variable-pay-incentives-driving-risky-growth-at-nbfcs/articleshow/114075267.cms,"As India's NBFC sector grows rapidly, driving financial inclusion, some of these companies are taking risky paths to growth through exuberant lending and pushing credit growth through targets to employees."
MPC member Michael Patra dissents this time in favour of a rate hike,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/mpc-member-michael-patra-dissents-this-time-in-favour-of-a-rate-hike/articleshow/62819764.cms,The justification of the stance by Patra will be in public domain only on February 21.
Proposal for FPIs to play in rate swaps,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/proposal-for-fpis-to-play-in-rate-swaps/articleshow/63636917.cms,Move will help wean off business from abroad.
Surprisingly dovish MPC lights up Dalal Street,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/surprisingly-dovish-mpc-lights-up-dalal-street/articleshow/63637016.cms,"GDP growth is expected to hit 7.4 per cent, a big mark-up from 6.6 per cent in FY18."
"Farm loan waiver undermines honest credit culture, says Urjit Patel",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/farm-loan-waiver-undermines-honest-credit-culture-says-urjit-patel/articleshow/58046894.cms,"UP government waived loans worth Rs 30,729 crore of 2.15 crore small and marginalised farmers who had taken crop loan up to Rs 1 lakh."
RBI announces slew of measures to drive growth of UPI-based payments,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-announces-slew-of-measures-to-drive-growth-of-upi-based-payments/articleshow/102606052.cms,"The RBI proposed to facilitate offline transactions using Near Field Communication (NFC) technology on UPI-Lite. This feature will not only enable retail digital payments in situations where internet and telecom connectivity is weak or not available, it will also ensure speed, with minimal transaction declines."
Don't expect rate cuts before August monetary policy: Siddhartha Sanyal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/dont-expect-rate-cuts-before-august-monetary-policy-siddhartha-sanyal/articleshow/107516086.cms,"Well, on the growth front, one would have to give the RBI the benefit of doubt because the projections they have done of late have actually turned out to be true more often than not and there had been some upside surprise on growth numbers, at least at the headline level."
"RBI rate decision on expected lines: Niranjan Hiranandani, ASSOCHAM",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-rate-decision-on-expected-lines-niranjan-hiranandani-assocham/articleshow/79563310.cms,Mr Hiranandan stated that the Reserve Bank of India needs to have a hawkish stance while looking at the inflation figures and try to taper it further in order to mitigate the supply-side pressure.
ETMarkets Special Podcast: Festival sales numbers will be more important than earnings,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/etmarkets-special-podcast-festival-sales-numbers-will-be-more-important-than-earnings/videoshow/71358600.cms,
External member Ravindra Dholakia again bats for a rate cut against the odds,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/external-member-ravindra-dholakia-again-bats-for-a-rate-against-the-odds/articleshow/60938527.cms,"Ravindra Dholakia, a professor at Indian Institute of Management, Ahmedabad voted in favour of for a policy rate reduction of at least 25 basis points."
Market update: Sensex tanks over 200 points,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/market-update-sensex-tanks-over-200-points/videoshow/53614389.cms,
Raghuram Rajan warns against fake e-mails promising money in RBI's name,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/raghuram-rajan-warns-against-fake-e-mails-promising-money-in-rbis-name/articleshow/53614774.cms,"He said that such e-mails are not from ""me and the RBI does not give out money directly to ordinary citizens, even though we print plenty of it""."
India rate cut is too close to call on CPI risks: Decision guide,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/india-rate-cut-is-too-close-to-call-on-cpi-risks-decision-guide/articleshow/77364766.cms,"Das has already led the Monetary Policy Committee in cutting interest rates by 115 basis points this year, taking the repurchase rate down to 4%, the lowest since it was introduced in 2000."
"Don't shock bond market with sudden hike in reverse repo ops, banks tell RBI",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/dont-shock-bond-market-with-sudden-hike-in-reverse-repo-ops-banks-tell-rbi/articleshow/84468866.cms,"In the recent past, the RBI, as the government's debt manager, has been known to have taken on board several suggestions made by the bond market in order to push through the borrowing programme."
Raghuram Rajan's 'rate-cut' talk cheer markets; Sensex rallies,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/raghuram-rajans-rate-cut-talk-cheer-markets-sensex-rallies/articleshow/39681389.cms,RBI Governor Raghuram Rajan assured investors in a press conference on Tuesday that there is still room to cut rates in the near future.
Experts see room for rate cuts in 2nd half of FY'17,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/experts-see-room-for-rate-cuts-in-2nd-half-of-fy17/articleshow/53615456.cms,"The larger than average monsoon rainfall will help maintain moderate food price inflation, contributing to keeping headline inflation within or close to target this year, Moody's said."
"Currency war going on; if rupee declines, RBI won't put a stopper: Jayesh Mehta, BofA-Merrill Lynch",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/currency-war-going-on-if-rupee-declines-rbi-wont-put-a-stopper-jayesh-mehta-bofa-merrill-lynch/articleshow/47512216.cms,"""They may move by 5-10 bps on either side. However, the bias is likely to be more on the downside."""
Money policy: Will RBI go for Shift Enter this time around?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/money-policy-will-rbi-go-for-shift-enter-this-time-around/articleshow/64425830.cms,The RBI will have four key issues to contend with as it goes into the policy rate decision.
Monsoon holds the key to next policy rate cut as RBI pauses for now,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/monsoon-holds-the-key-to-next-policy-rate-cut-as-rbi-pauses-for-now/articleshow/52633063.cms,The focus has now clearly shifted to monsoon as a normal ranfall could offset the inflationary pressure and create rooms for further rate cut.
India's inflation likely edged up to seven-month high in June,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/indias-inflation-likely-edged-up-to-seven-month-high-in-june/articleshow/84226773.cms,"While many of India's states have eased restrictions imposed to contain the coronavirus, supply-side disruptions remain and higher taxes on petroleum products continue to exert upward pressure on inflation."
Ombudsman scheme on anvil for PPI issuers,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/ombudsman-scheme-on-anvil-for-ppi-issuers/articleshow/71439466.cms,The internal Ombudsman is intended to facilitate a swift and cost-effective complaint redressal mechanism.
"Scope for more aggressive RBI rate cuts: Ravi Sehgal, EEPC",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/scope-for-more-aggressive-rbi-rate-cuts-ravi-sehgal-eepc/articleshow/71438767.cms,Exports have a major role to play in pushing the GDP growth and they must be given due support.
ETMarkets Special Podcast: Festival sales numbers will be more important than earnings,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/etmarkets-special-podcast-festival-sales-numbers-will-be-more-important-than-earnings/videoshow/71358600.cms,
Rupee climbs 15 paise to 68.07 against dollar ahead of RBI monetary policy review,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-climbs-15-paise-to-68-07-against-dollar-ahead-of-rbi-monetary-policy-review/articleshow/55827957.cms,Rupee opened nearly 12 paise up at 68.09 against dollar. The local currency on Monday settled almost flat with negative bias at 68.21 against the US dollar.
"Don't shock bond market with sudden hike in reverse repo ops, banks tell RBI",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/dont-shock-bond-market-with-sudden-hike-in-reverse-repo-ops-banks-tell-rbi/articleshow/84468866.cms,"In the recent past, the RBI, as the government's debt manager, has been known to have taken on board several suggestions made by the bond market in order to push through the borrowing programme."
Experts see room for rate cuts in 2nd half of FY'17,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/experts-see-room-for-rate-cuts-in-2nd-half-of-fy17/articleshow/53615456.cms,"The larger than average monsoon rainfall will help maintain moderate food price inflation, contributing to keeping headline inflation within or close to target this year, Moody's said."
Market update: Sensex tanks over 200 points,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/market-update-sensex-tanks-over-200-points/videoshow/53614389.cms,
Raghuram Rajan warns against fake e-mails promising money in RBI's name,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/raghuram-rajan-warns-against-fake-e-mails-promising-money-in-rbis-name/articleshow/53614774.cms,"He said that such e-mails are not from ""me and the RBI does not give out money directly to ordinary citizens, even though we print plenty of it""."
Money policy: Will RBI go for Shift Enter this time around?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/money-policy-will-rbi-go-for-shift-enter-this-time-around/articleshow/64425830.cms,The RBI will have four key issues to contend with as it goes into the policy rate decision.
India rate cut is too close to call on CPI risks: Decision guide,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/india-rate-cut-is-too-close-to-call-on-cpi-risks-decision-guide/articleshow/77364766.cms,"Das has already led the Monetary Policy Committee in cutting interest rates by 115 basis points this year, taking the repurchase rate down to 4%, the lowest since it was introduced in 2000."
Monsoon holds the key to next policy rate cut as RBI pauses for now,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/monsoon-holds-the-key-to-next-policy-rate-cut-as-rbi-pauses-for-now/articleshow/52633063.cms,The focus has now clearly shifted to monsoon as a normal ranfall could offset the inflationary pressure and create rooms for further rate cut.
RBI policy will help regain economic growth momentum: Pranab Mukherjee,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-will-help-regain-economicampnbspgrowth-momentum-ampnbsppranab-mukherjee/articleshow/11130754.cms,"The RBI left interest rates on hold and said further rate increases may not be warranted, with future policy actions likely to respond to risks to growth."
RBI policy rate cuts to depend on inflation scene: C Rangarajan,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-rate-cuts-to-depend-on-inflation-scene-c-rangarajan/articleshow/12219144.cms,Rangarajan also said that present decision of cutting CRR by 75 basis points is an important step towards easing of the monetary policy.
"RBI's policy decision slightly negative for India equities, rupee: Nomura",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbis-policy-decision-slightly-negative-for-india-equities-rupee-nomura/articleshow/57056011.cms,According to Nomura expectations for a rate cut had built up after the government had stuck to its path of fiscal consolidation in a prudent (rather than a populist) budget.
Sensex starts on a cautious note ahead of RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-starts-on-a-cautious-note-ahead-of-rbi-policy-outcome/articleshow/57032816.cms,"The Nifty50 was trading mixed supported by gains in realty, power, oil & gas, consumer durable, and capital goods stocks."
RBI policy: Invest in accrual funds with a horizon of three years,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-invest-in-accrual-funds-with-a-horizon-of-three-years/articleshow/57037693.cms,Most money market participants were hoping for a 25-basis-points cut as the system was awash with liquidity after the demonetisation drive.
RBI policy: Rate cut is not in focus this time around; something else is,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-rate-cut-is-not-in-focus-this-time-around-something-else-is/articleshow/58022763.cms,Minutes from RBI’s February 7-8 policy review suggested that the central bank was worried about a slowdown in bank credit to industry.
"Bond market sheds worries after RBI policy, rupee steady",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/bond-market-sheds-worries-after-rbi-policy-rupee-steady/articleshow/62819378.cms,The benchmark bond yield dipped eight basis points to 7.52% pushing prices up in afternoon trade.
Market Now: Realty stocks rise ahead of RBI policy review,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/market-now-realty-stocks-rise-ahead-of-rbi-policy-review/articleshow/63622901.cms,The Nifty Realty index was trading 2.06 per cent up at 300 around 10:10 am (IST) with all components in the green.
"Call may track RBI policy stand, Re seen up",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/call-may-track-rbi-policy-stand-re-seen-up/articleshow/1502286.cms,"Call money rates ruled at around 7.75-8% last week. Demand remained modest despite a scheduled auction of Rs 5,000 crore and was adequately matched by available supplies. Consequently, call rates were steady."
"Rupee marginally stronger as eyes turn to RBI policy, US inflation",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-marginally-stronger-as-eyes-turn-to-rbi-policy-us-inflation/articleshow/102573616.cms,The Indian rupee ended flat on Wednesday due to limited risk appetite as traders awaited cues from two key events on Thursday - the Reserve Bank of India's (RBI) monetary policy decision and consumer inflation print in the United States.
"Bond yields ease ahead of RBI policy, close at 7.55%",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/bond-yields-ease-ahead-of-rbi-policy-close-at-7-55/articleshow/5507173.cms,Bond yields eased on Wednesday but were off the day’s low as uncertainty on policy moves and profit booking surfaced in late trade.
Sensex ends 160 pts down after RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/sensex-ends-160-pts-down-after-rbi-policy-meet/videoshow/19863878.cms,market.jpg
Rupee ends at 54.17 against dollar; RBI policy eyed,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/commodities/rupee-ends-at-54-17-against-dollar-rbi-policy-eyed/videoshow/19040019.cms,Rupee_toi_1.jpg
India Inc hails RBI policy; hopes for further cut in future,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/india-inc-hails-rbi-policy-hopes-for-further-cut-in-future/articleshow/19067652.cms,India Inc today welcomed the 0.25 per cent interest rate cut by the Reserve Bank saying it would help revive confidence of industry.
"Banks, real estate, auto stocks rally ahead of RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/banks-real-estate-auto-stocks-rally-ahead-of-rbi-policy/articleshow/19058901.cms,"BSE Auto Index was trading 0.7 per cent higher, led by gains in Ashok Leyland which was up 1.3 pc, and Bajaj Auto which rose 1.6 pc."
Market update: Nifty moves higher after RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/market-update-nifty-moves-higher-after-rbi-policy-meet/videoshow/24862959.cms,market-update.jpg
"Sensex, Nifty cautious ahead of RBI policy outcome, key earnings",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-cautious-ahead-of-rbi-policy-outcome-key-earnings/articleshow/70564750.cms,The RBI MPC will announce its third bi-monthly policy of the ongoing fiscal today.
RBI policy review: Raghuram Rajan faces calls to pull the trigger,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-review-raghuram-rajan-faces-calls-to-pull-the-trigger/articleshow/51687913.cms,Experts are expecting lower borrowing costs as the inflation trajectory is down and the govt has pledged to stay on the fiscal consolidation path.
RBI policy: Investors to benefit from falling interest rate regime,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-investors-to-benefit-from-falling-interest-rate-regime/articleshow/100850325.cms,"The Reserve Bank of India (RBI) has kept interest rates on hold and maintained its stance to mitigate inflationary risks, at its latest monetary policy meeting. India's GDP growth forecast remained unchanged at 6.5%, with a marginal cut in CPI inflation from 5.2% to 5.1%. While some expected a change in the policy stance following the sharp fall in CPI inflation to 4.7% in April 2023, RBI MPC chose a wait-and-watch approach, conscious of global geopolitical uncertainty and potential El-Nino disruption to food inflation. The debt market outlook remains positive as rate easing expectations build up for the end of FY2024 locally and globally."
"RBI policy, Q2 GDP data to steer market this week",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-q2-gdp-data-to-steer-market-this-week/articleshow/49957677.cms,"Nifty50 is likely to move towards 8,000 level this week as the bias is still on the upside. Traders should trade with strict stop losses."
Rupee gains 9 paise against dollar after RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-gains-9-paise-against-dollar-after-rbi-policy/articleshow/20628114.cms,The rupee strengthened 9 paise against the US dollar after the Reserve Bank of India's mid-quarter monetary policy announcement.
RBI policy to drive markets in a holiday-shortened week ahead,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-to-drive-markets-in-a-holiday-shortened-week-ahead/articleshow/43707003.cms,The Reserve Bank of India's monetary policy review on Tuesday would set the tone for the stock market in a holiday-shortened week ahead.
RBI policy transmitted better via short-term rates: Study,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-transmitted-better-via-short-term-rates-study/articleshow/67156202.cms,"Between August 2017 and May 2018, the yield on 10-year G-Secs increased by 140 bps."
"RBI's policy reflects 'very balanced approach', says Shaktikanta Das",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbis-policy-reflects-very-balanced-approach-says-shaktikanta-das/articleshow/49997391.cms,"In its fifth bi-monthly policy statement for 2015-16, RBI has held policy rates and stuck to its GDP growth forecast of 7.4% for the current fiscal."
"Watch: Sensex, Nifty fall marginally ahead of RBI policy call",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/watch-sensex-nifty-fall-marginally-ahead-of-rbi-policy-call/videoshow/61931003.cms,
"Sensex rangebound, Nifty tests 7950 levels ahead of RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-rangebound-nifty-tests-7950-levels-ahead-of-rbi-policy/articleshow/43868129.cms,"RBI monetary policy stance at its 4th bi-monthly policy review at 11:00 a.m., is likely to dictate near-term trend for the markets."
Focus now shifts to RBI's policy action after global tightening,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/focus-now-shifts-to-rbis-policy-action-after-global-tightening/articleshow/88351190.cms,"Bank of England's (BoE) surprise quarter-percentage-point interest rate hike on Thursday has put the focus on how the Reserve Bank of India will manage its transition towards normalisation of rates, as global central banks shift their focus for 2022 to inflation from growth."
RBI's policy normalisation may get delayed to April: Kaushik Das,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/rbis-policy-rate-normalisation-may-get-delayed-to-april-kaushik-das/articleshow/88776109.cms,"'You will not get a broad-based kind of support the way we got in 2021 because we are learning to live with the virus. To some extent, people are adjusting their work ethics and how they run their businesses after having learnt in the last two years what kind of disruptions can happen'"
"Sensex shrugs off RBI policy action, down 192 pts",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-shrugs-off-rbi-policy-action-down-192-pts/articleshow/68722949.cms,The advance-decline ratio on BSE stood at around 2:3.
Rupee slumps 76 paise to 69.17 post RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-slumps-76-paise-to-69-17-post-rbi-policy/articleshow/68726733.cms,The rupee had surged by 33 paise to 68.41 against the US dollar Wednesday.
Markets are waiting for the first bi-monthly RBI Policy of FY20,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/markets-are-waiting-for-the-first-bi-monthly-rbi-policy-of-fy20/videoshow/68717678.cms,
"Sensex pares losses post RBI policy, Nifty below 8550",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/sensex-pares-losses-post-rbi-policy-nifty-below-8550/videoshow/45345955.cms,
Pre-market: Nifty seen opening lower; RBI policy eyed,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/pre-market-nifty-seen-opening-lower-rbi-policy-eyed/articleshow/45342971.cms,"Tracking the momentum, the Nifty index is expected to retest its crucial psychological level of 8540-8550 in trade today."
Nifty ends below 50-DMA ahead of RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/nifty-ends-below-50-dma-ahead-of-rbi-policy-meet/videoshow/27533370.cms,mkt-close.jpg
"Need to focus on growth, says Arvind Mayaram ahead of RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/need-to-focus-on-growth-says-arvind-mayaram-ahead-of-rbi-policy/articleshow/28702042.cms,"Ahead of the RBI's monetary policy review, Economic Affairs Secretary Arvind Mayaram has pitched for shifting the policy focus to growth as interest rates do not have a bearing on food inflation."
RBI policy actions won't kill growth: D Subbarao,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/experts/rbi-policy-actions-wont-kill-growth-d-subbarao/videoshow/8186087.cms,321.jpg
RBI policy surprised more than minutes of MPC: Jahangir Aziz,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/if-oil-prices-head-north-indian-economy-will-be-under-great-pressure-jahangir-aziz/articleshow/63844581.cms,"If one look at growth performance of India, the only real driver has unfortunately been oil prices."
RBI policy augurs well for return to high-growth path: Kochhar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/rbi-policy-augurs-well-for-return-to-high-growth-path-kochhar/articleshow/4830823.cms,"Commitment to managing borrowing prog in a non-disruptive manner to mkts should give confidence, says ICICI. Gainers: BSE ( A, B ), NSE | Losers: BSE ( A, B ), NSE"
RBI policy measures won't rein in inflation: Montek Singh,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-measures-wont-rein-in-inflation-montek-singh/articleshow/6567793.cms,The Planning Commission on Thursday said there was no co-relation between key policy rates that the apex bank has raised and inflation.
Garment industry wants 3% interest subvention post RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/cons-products/garments-/-textiles/garment-industry-wants-3-interest-subvention-post-rbi-policy/articleshow/48343333.cms,"""We were expecting some reduction in repo rate in the third bi-monthly monetary policy of 2015-16, but unfortunately it has not happened,"" A Shaktivel said."
RBI policy statement tomorrow; 25 bps rate cut likely,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/policy/rbi-policy-statement-tomorrow-25-bps-rate-cut-likely/videoshow/59867098.cms,
"Bond yields ease, all eyes on RBI policy next week",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/bond-yields-ease-all-eyes-on-rbi-policy-next-week/articleshow/6516816.cms,"Bond yields and overnight indexed swap (OIS) rates on Tuesday eased mirroring US yields, on renewed worries about European banks' capital reform and the sector's recent stress test."
Interest rate sensitive stocks dip post RBI policy review,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/interest-rate-sensitive-stocks-dip-post-rbi-policy-review/articleshow/47516287.cms,"Interest-rate sensitive stocks witnessed heavy selling pressure today, falling up to 8%, after the RBI hinted that there may not be any more cuts in the near-term."
Rupee ends flat at 69.26 ahead of RBI policy decision,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-ends-flat-at-69-26-ahead-of-rbi-policy-decision/articleshow/69652257.cms,The RBI's Monetary Policy Committee (MPC) is slated to announce its bi-monthly policy on Thursday.
Bankers to wait till RBI policy before taking call on rates,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/bankers-to-wait-till-rbi-policy-before-taking-call-on-rates/articleshow/2960135.cms,Bankers on Thursday said they would assess the liquidity situation and wait till RBI's monetary policy before taking any decision on interest rates.
Raghuram Rajan went by majority opinion of advisors on RBI policy rate,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/raghuram-rajan-went-by-majority-opinion-of-advisors-on-rbi-policy-rate/articleshow/46371798.cms,"In the 6th bi-monthly Monetary Policy Review announced on February 3, Rajan had kept the key policy (repo) rate unchanged at 7.75 per cent."
"Subbarao meets Manmohan Singh, Pranab ahead of RBI policy review",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/subbarao-meets-manmohan-singh-pranab-ahead-of-rbi-policy-review/articleshow/12663395.cms,It is a standard practice for RBI Governor to discuss the state of economy with the Finance Minister before review of the monetary policy.
How Sensex moved in the last five RBI policy review meetings,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/how-sensex-moved-in-the-last-five-rbi-policy-review-meetings/articleshow/39620758.cms,Analysts polled by ET Now expect the rate cut cycle to begin next year. 60% of respondents expect the rate cut cycle to begin from Q4 FY15.
"Sensex slips ahead of RBI policy review, Fed hike talk",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-slips-ahead-of-rbi-policy-review-fed-hike-talk/articleshow/49145308.cms,Indian stock markets declined nearly a percent in a late selloff sparked by weak European markets triggered by hinted possible rate hike at the end of the year.
Market Now: Realty stocks up ahead of RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/market-now-realty-stocks-up-ahead-of-rbi-policy-outcomebrbr/articleshow/60934753.cms,Sobha was the only component of the Nifty Realty index that was trading in the red.
RBI policy action has to be nuanced; cannot be unidirectional: Shaktikanta Das,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-action-has-to-be-nuanced-cannot-be-unidirectional-shaktikanta-das/articleshow/85099790.cms,"The RBI retained the real GDP growth at 9.5 per cent in the current financial year. It has projected real GDP growth for Q1, Q2, Q3 and Q4 of FY'22 at 21.4 per cent, 7.3 per cent, 6.3 per cent and 6.1 per cent, respectively."
Sensex rallies ahead of RBI policy review; Nifty regains 7700,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-rallies-ahead-of-rbi-policy-review-nifty-regains-7700/articleshow/39665910.cms,"The 50-share Nifty index reclaimed its crucial psychological level of 7700, supported by gains in FMCG, pharma, auto, metal and power stocks."
Gold rises by nearly Rs 100 ahead of RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/commodities/news/gold-rises-by-nearly-rs-100-ahead-of-rbi-policy-meet/articleshow/54670843.cms,"The average trading price on the day stood at Rs 30,663.24 per 10 gm. The price of spot gold stood at Rs 30,940 per 10 gm, according to MCX data."
"Dalal Street glued to India-Pakistan events, RBI policy action",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/dalal-street-glued-to-india-pakistan-events-rbi-policy-action/articleshow/54648891.cms,"“Markets could react negatively if there is no rate cut on Tuesday,” said Dharmesh Kant, head-retail research at Motilal Oswal Financial Services."
ETMarkets Special Podcast: Impact of RBI's policy decision on market and the economy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/etmarkets-special-podcast-how-rbi-policy-decision-willimpact-market-and-the-economy/videoshow/60942142.cms,
