title,url,summary,War_Sentiment_Label,War_Pos,War_Neg,War_Neu
"Inflation rise not structural, rate hike to begin from next June: Report",https://economictimes.indiatimes.com/news/economy/indicators/inflation-rise-not-structural-rate-hike-to-begin-from-next-june-report/articleshow/85068320.cms,The assessment comes a day ahead of the third bimonthly monetary policy review on Friday wherein it's widely expected that the monetary authority will leave the key rates unchanged at 4 per cent even though the consumer prices have been on remaining above 6 per cent since May and crude prices have been north of USD 70 a barrel for months.,Negative,0.06913263350725174,0.5973992347717285,0.33346810936927795
"March WPI number is mere statistics, RBI unlikely to be nudged into any action: Mythili Bhusnurmath",https://economictimes.indiatimes.com/opinion/interviews/march-wpi-number-is-mere-statistics-rbi-unlikely-to-be-nudged-into-any-action-mythili-bhusnurmath/articleshow/51875638.cms,"""Policy action is largely over and done with. WPI is largely irrelevant from the RBI’s standpoint. So yes, it is just one more number on the table.""",Neutral,0.059309910982847214,0.03849903494119644,0.9021911025047302
Rupee up against US $; below 62 levels,https://economictimes.indiatimes.com/markets/forex/rupee-up-against-us-below-62-levels/articleshow/45343909.cms,"The rupee strengthened against the US dollar, making day's high of 61.87 vesus the greenback increased selling of the American currency by exporters ahead of RBI's policy review.",Positive,0.8412156701087952,0.1281646341085434,0.030619706958532333
RBI: Looking through the liquidity management tea leaves,https://economictimes.indiatimes.com/markets/stocks/news/rbi-looking-through-the-liquidity-management-tea-leaves/articleshow/114240416.cms,"The RBI's October policy shift to a neutral stance was reflected in its liquidity management since July 2024, with interbank liquidity surplus averaging INR1.2tn. RBI refrained from strong liquidity absorption, signaling comfort with current conditions as government expenditure rose and inflation pressures moderated.",Positive,0.6862767934799194,0.05743507295846939,0.256288081407547
"This could be the last rate hike for this calendar year: Shyam Srinivasan, Federal Bank",https://economictimes.indiatimes.com/markets/expert-view/this-could-be-the-last-rate-hike-for-this-calendar-year-shyam-srinivasan-federal-bank/articleshow/65230137.cms,"""The rupee impact is not just linked only to the rate hike. There are too many variables """,Neutral,0.09736230224370956,0.06033967062830925,0.8422980308532715
"RBI's rate decision, state poll results major factors to drive equity market: Analysts",https://economictimes.indiatimes.com/markets/stocks/news/rbis-rate-decision-state-poll-results-major-factors-to-drive-equity-market-analysts/articleshow/95974990.cms,"On the global front, the US bond yields and the dollar index have fallen sharply, and markets will continue to watch their move from here, Meena added.",Negative,0.011745624244213104,0.9658753275871277,0.022378936409950256
"From Rs 10 lakh to Rs 20 lakh, collateral free loan limit will be doubled for these borrowers; RBI MPC",https://economictimes.indiatimes.com/wealth/borrow/from-rs-10-lakh-to-rs-20-lakh-collateral-free-loan-limit-will-be-doubled-for-these-borrowers-rbi-mpc/articleshow/127970246.cms,The Reserve Bank of India has doubled the collateral-free loan limit for small business from Rs 10 lakh to Rs 20 lakh. Collateral-free loans allow businesses to secure funds without pledging assets.,Positive,0.5171248577535152,0.01990888500586152,0.4629662297666073
"Vaccine approval drives Sensex 120 point higher; Nifty above 13,155",https://economictimes.indiatimes.com/markets/stocks/news/vaccine-approval-drives-sensex-120-point-higher-nifty-above-13155/articleshow/79541254.cms,"The news also diffused the nervousness on Dalal Street and the volatility index plunged sharply. However, some profit booking in IT and select auto names kept the gains in check. Investors will now keep an eye on RBI policy meeting outcomes scheduled on Friday.",Negative,0.03166775405406952,0.928432822227478,0.03989933431148529
"RBI policy on realty loan to benefit both HFCs and banks: Keki Mistry, HDFC",https://economictimes.indiatimes.com/markets/expert-view/rbi-policy-on-real-estate-beneficial-to-both-hfcs-and-banks-keki-mistry-hdfc/articleshow/73985654.cms,"If the thousands of stuck projects all over the country get completed, not only will the NPL issue get partly addressed, but more importantly, it will give confidence to home buyers to purchase real estate in a stronger manner, says Keki Mistry, VC & CEO, HDFC.",Positive,0.9128544926643372,0.009771709330379963,0.07737381011247635
"Banking, auto, real estate stocks turn choppy post RBI policy outcome",https://economictimes.indiatimes.com/markets/stocks/news/banking-auto-real-estate-stocks-turn-choppy-post-rbi-policy-outcome/articleshow/50817822.cms,"Shares of banking, auto and real estate sectors turned choppy on Tuesday after the Reserve Bank of India (RBI) in its policy review maintained status quo on policy rates. The rate-sensitive stocks were trading mostly higher in the morning trade.",Negative,0.012759185396134853,0.9589388370513916,0.028301972895860672
"RBI policy meet, Q4 results will keep traders busy next week",https://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-meet-q4-earnings-to-be-key-market-drivers-next-week/articleshow/90597645.cms,"As far as earnings are concerned, IT stocks seem to be on a strong footing. Numbers released by Accenture last month surpassed its expectations, which bodes well for the industry as a whole.",Positive,0.9516902565956116,0.016668375581502914,0.031641457229852676
"RBI policy outcome was as per market expectation: Nilesh Shah, MD, Kotak, AMC",https://economictimes.indiatimes.com/markets/expert-view/rbi-policy-outcome-was-as-per-market-expectation-nilesh-shah-md-kotak-amc/articleshow/96051072.cms,Undoubtedly growth continues to soften. RBI itself has revised growth target downwards from 7% to 6.8% for FY23 but these are unusual circumstances. Globally there is a massive storm going on and within that India has so far done well.,Negative,0.014163574203848839,0.9114140272140503,0.0744224488735199
Rupee ends flat at 68.21 vs dollar ahead of RBI policy meet,https://economictimes.indiatimes.com/markets/forex/rupee-ends-flat-at-68-21-vs-dollar-ahead-of-rbi-policy-meet/articleshow/55815477.cms,Overall forex market sentiment remained cautious ahead of the central bank's policy review on Wednesday and a steep crash in the euro.,Negative,0.03668791055679321,0.9216455817222595,0.041666463017463684
Short-term gilts suggest RBI policy normalisation still some time away,https://economictimes.indiatimes.com/markets/bonds/short-term-gilts-suggest-rbi-policy-normalisation-still-some-time-away/articleshow/86965313.cms,RBI’s decision to set the cutoff rate at a recent reverse repo auction at 3.99 per cent -- just below the benchmark policy repo rate of 4.00 per cent -- also stoked speculation that the central bank was looking to realign money market rates to the repo rate rather that the reverse repo rate of 3.35 per cent.,Negative,0.12315908819437027,0.5191196799278259,0.3577211797237396
"Budget, RBI policy to steer India's economic growth in next 10 days: UBI",https://economictimes.indiatimes.com/news/economy/policy/budget-rbi-policy-to-steer-indias-economic-growth-in-next-10-days-ubi/articleshow/117723904.cms,"Union Budget 2025: Over the next 10 days, India's economy will be shaped by the Union Budget announcement and the RBI's Monetary Policy Committee meeting. The government and RBI are anticipated to unveil measures to stimulate growth amidst economic slowdown, focusing on fiscal consolidation and rate cuts to ease liquidity and bolster demand.",Positive,0.9210925102233887,0.01683676615357399,0.062070731073617935
RBI Policy: Das cites BoE acceptance to expand regulatory oversight deals,https://economictimes.indiatimes.com/news/economy/policy/rbi-policy-das-cites-boe-acceptance-to-expand-regulatory-oversight-deals/articleshow/105832565.cms,"Days after the Reserve Bank of India (RBI) and the Bank of England (BoE) reached an agreement on cooperation regarding the Clearing Corporation of India (CCIL), central bank governor Shaktikanta Das called upon other regulators to accept the same principles amid an ongoing tussle with European authorities.",Positive,0.40597593784332275,0.23980280756950378,0.35422125458717346
"RBI policy: Tone’s hawkish, and there’s nothing ‘inadvertent’ about it",https://economictimes.indiatimes.com/news/economy/policy/rbi-policy-tones-hawkish-and-theres-nothing-inadvertent-about-it/articleshow/105849023.cms,"""We do not communicate anything inadvertently, let me make it very clear,"" Governor Das told reporters during the customary interaction after the latest policy review that was earlier interpreted as setting the stage for an easing of monetary policy. ""If somebody is assuming it's a signal to move toward a neutral stance, I think it will be incorrect.""",Neutral,0.2578354775905609,0.3230908028781414,0.4190737307071686
"Sensex snaps 7-day rally, drops 132 points ahead of RBI policy",https://economictimes.indiatimes.com/markets/stocks/news/sensex-snaps-7-day-rally-drops-132-points-ahead-of-rbi-policy/articleshow/105811688.cms,"The Reserve Bank of India’s rate-setting panel, the Monetary Policy Committee (MPC), is likely to keep the repo rate unchanged at 6.5% for the fifth consecutive time, shifting its focus on liquidity tightening, according to some economists. The market capitalisation of all listed companies on BSE increased by Rs 1.32 lakh crore to Rs 350.17 lakh crore.",Negative,0.09118956327438354,0.6738367676734924,0.23497365415096283
"Post RBI policy: Bonds draw comfort from future guidance, rupee steady",https://economictimes.indiatimes.com/markets/bonds/post-rbi-policy-bonds-draw-comfort-from-future-guidance-rupee-steady/articleshow/29488618.cms,The ten-year benchmark bond yield has increased eight basis points to 8.80% pushing prices down immediately after the RBI hiked its repo rate.,Positive,0.5990088582038879,0.37422555685043335,0.026765575632452965
Tech view: Nifty forms bearish candle; tread with caution ahead of RBI policy,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-forms-bearish-candle-tread-with-caution-ahead-of-rbi-policy/articleshow/55750867.cms,Traders are advised not to create any long positions on declines and remain cautious ahead of Reserve Bank of India’s money policy review on December 7.,Negative,0.02772754430770874,0.8031077980995178,0.16916465759277344
Rupee falls 3 paise against US dollar post RBI policy meet,https://economictimes.indiatimes.com/markets/forex/rupee-falls-3-paise-against-us-dollar-post-rbi-policy-meet/articleshow/53612740.cms,Rupee fell to 66.87 against the US dollar. It opened at 66.78. RBI kept the policy repo rate under the liquidity adjustment facility unchanged at 6.5 per cent.,Negative,0.03763433452695608,0.5593347772955894,0.4030309244990349
"Govt is re-thinking RBI's policy action: Dr. Surjit Bhalla, Oxus Investments",https://economictimes.indiatimes.com/opinion/interviews/govt-is-re-thinking-rbis-policy-action-dr-surjit-bhalla-oxus-investments/articleshow/9980536.cms,"In an interview with ET Now, Dr. Surjit Bhalla, Chairman, Oxus Investments, gives his views on inflation and the expected rate hike. Excerpts:",Neutral,0.09108775854110718,0.03703765198588371,0.8718745708465576
"Post RBI policy: Bonds draw comfort from future guidance, rupee steady",https://economictimes.indiatimes.com/markets/bonds/post-rbi-policy-bonds-draw-comfort-from-future-guidance-rupee-steady/articleshow/29488618.cms,The ten-year benchmark bond yield has increased eight basis points to 8.80% pushing prices down immediately after the RBI hiked its repo rate.,Positive,0.5990088582038879,0.37422555685043335,0.026765575632452965
Share of sub-9% bank loans rises with fall in rates,https://economictimes.indiatimes.com/markets/stocks/news/share-of-sub-9-bank-loans-rises-with-fall-in-rates/articleshow/129123637.cms,"Bank loans below 9% interest surged to 62.4% in December 2025, a significant rise from 42.4% a year prior, indicating easing lending rates. Despite this, the number of bank borrowers dropped by nearly 13 million, suggesting a shift towards non-bank lenders and fintech firms.",Negative,0.013045772910118103,0.9688768982887268,0.018077289685606956
"Don’t exit long duration funds, says Abhiroop Mukherjee of Motilal Oswal AMC",https://economictimes.indiatimes.com/mf/analysis/dont-exit-long-duration-funds-says-abhiroop-mukherjee-of-motilal-oswal-amc/articleshow/59018844.cms,"Short-to-medium duration funds would be the ideal space because there still are a lot of uncertainties in the market, says Abhiroop Mukherjee.",Neutral,0.07688941061496735,0.024689696729183197,0.8984208703041077
RBI extends target date for meeting thresholds under Covid recast scheme 1.0,https://economictimes.indiatimes.com/news/economy/policy/rbi-extends-target-date-for-meeting-thresholds-under-covid-recast-scheme-1-0/articleshow/85092378.cms,"“Recognising the adverse impact of second wave of COVID-19 on revival of businesses, and the difficulty it may pose in meeting the operational parameters, it has been decided to defer the target date for meeting the specified thresholds in respect of the above parameters to October 1, 2022,” the RBI said.",Neutral,0.07303928583860397,0.16347387433052063,0.7634868025779724
Policy rate may not be cut. Expect liquidity squeezing measures from RBI on April 6,https://economictimes.indiatimes.com/wealth/personal-finance-news/policy-rate-may-not-be-cut-expect-liquidity-squeezing-measures-from-rbi-on-april-6/articleshow/58010464.cms,"Many banks did not cut MCLR in Feb-March. If the RBI maintains status quo on rates, home loan rates will not come down either.",Negative,0.056285310536623,0.497757226228714,0.4459574520587921
RBI unlikely to raise rates: DBS,https://economictimes.indiatimes.com/markets/stocks/news/rbi-unlikely-to-raise-rates-dbs/articleshow/62815209.cms,“The combination of fiscal challenges and rising oil prices makes the RBI’s policy path a tricky one this year”,Negative,0.016613302752375603,0.9174085855484009,0.06597813218832016
Key issues MPC is debating at 2-day money policy review,https://economictimes.indiatimes.com/markets/stocks/news/key-issues-mpc-is-debating-at-2-day-money-policy-review/articleshow/63610729.cms,"Amid adverse global developments, MPC may need to revamp policy rates and avoid status quo.",Negative,0.04603599011898041,0.7123448252677917,0.241619274020195
Inflation risk may prompt RBI to shift away from accommodative stance next week: Nomura,https://economictimes.indiatimes.com/markets/stocks/news/inflation-risk-may-prompt-rbi-to-shift-away-from-accommodative-stance-next-week-nomura/articleshow/90606178.cms,"“There is a reasonable likelihood that the RBI will take its first reluctant step towards policy rate normalisation by changing stance from ‘accommodative’ to ‘neutral’, but we expect it to balance it with dovish guidance,” the global research firm said.",Positive,0.8057351112365723,0.019940003752708435,0.1743248850107193
RBI's surplus liquidity policy helped rein in forward premia: Study,https://economictimes.indiatimes.com/news/economy/policy/rbis-surplus-liquidity-policy-helped-rein-in-forward-premia-study/articleshow/90918583.cms,"Regression analysis suggests that surplus liquidity has a sobering impact while greater uncertainty hardens the forward premia, more so in the short term, according to a study titled ""What Drives the Forward Premia – An Analytical Perspective"" published in its latest monthly bulletin.",Neutral,0.2902998924255371,0.027147602289915085,0.6825525164604187
"Set up 24x7 helpline for digital payments by Sept, RBI tells operators",https://economictimes.indiatimes.com/wealth/personal-finance-news/set-up-24x7-helpline-for-digital-payments-by-sept-rbi-tells-operators/articleshow/80702457.cms,"As per the RBI statement, the major payment operators are required to set-up the mechanism by September, 2021. Going forward, the facility of registering and resolving the customer complaints through the helpline shall be considered, the statement added.",Neutral,0.03848902881145477,0.03169278800487518,0.9298182129859924
Rate-setters at Mint Street say inflation outlook overtaken by war,https://economictimes.indiatimes.com/news/economy/indicators/rate-setters-at-mint-street-say-inflation-outlook-overtaken-by-war/articleshow/90247024.cms,"Even before the war, inflation was topping the RBI’s 6% upper tolerance limit in 2022, and the supply disruptions that sent oil above $100 a barrel have since laid the ground for price-growth to overshoot the full-year target.",Negative,0.431236207485199,0.49378544092178345,0.07497834414243698
"Warning Indians against cryptocurrencies, RBI chief says tulips have more value",https://economictimes.indiatimes.com/news/economy/policy/cryptos-a-threat-to-financial-stability-value-not-even-a-tulip-shaktikanta-das/articleshow/89474805.cms,Governor Shaktikanta Das gave his withering assessment of the digital currency craze just days after the government established a taxation framework for cryptocurrencies.,Negative,0.053922828286886215,0.6516755819320679,0.2944015860557556
Let the market decide where the rupee goes: Urjit Patel,https://economictimes.indiatimes.com/markets/stocks/news/let-the-market-decide-where-the-rupee-goes-urjit-patel/articleshow/66085140.cms,"Currency depreciation is just adding to the upside risk for emerging markets, Patel said.",Negative,0.07199002802371979,0.8486997485160828,0.07931022346019745
"RBI will remain vigilant on inflation, no room for complacency: Naina Lal Kidwai, FICCI",https://economictimes.indiatimes.com/opinion/interviews/rbi-will-remain-vigilant-on-inflation-no-room-for-complacency-naina-lal-kidwai-ficci/articleshow/27595908.cms,"""Keeping interest rates at least where they are and ideally going down is critical for industry,"" Kidwai said.",Neutral,0.1917174756526947,0.20073653757572174,0.6075460314750671
MPC member Ravindra Dholakia again dissents after a pause,https://economictimes.indiatimes.com/markets/stocks/news/mpc-member-ravindra-dholakia-gain-dissents-after-a-pause/articleshow/65229018.cms,The June round of the Reserve Bank’s survey of households reported a further uptick of 20 basis points in inflation.,Positive,0.858745276927948,0.11053376644849777,0.030720913782715797
ET View: Negative rates as conscious policy,https://economictimes.indiatimes.com/opinion/et-view/et-view-negative-rates-as-conscious-policy/articleshow/79561743.cms,"The RBI’s policies on maintaining high liquidity to fuel recovery, keeping a Targeted Long Term Repo window open is most sensible. It is unlikely to be used much, though, considering the oodles of liquidity being created by the RBI’s attempt to keep the exchange rate reasonably stable, even as foreign capital floods in, as confidence returns to mature markets.",Positive,0.6931686997413635,0.036556556820869446,0.27027472853660583
RBI to come out with digital payment security control directions: Shaktikanta Das,https://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-to-come-out-with-digital-payment-security-control-directions-shaktikanta-das/articleshow/79562147.cms,"The announcement comes a day after the RBI temporarily barred largest private sector lender HDFC Bank from selling new credit cards or launching new digital banking initiatives, taking a serious view of service outages at the systemically important bank over the last two years.",Negative,0.018009817227721214,0.9368354082107544,0.04515475407242775
RBI Guv unveils his own version of Quantitative Easing to tame yields,https://economictimes.indiatimes.com/markets/stocks/news/rbi-guv-unveils-his-own-version-of-quantitative-easing-to-tame-yields/articleshow/78570028.cms,Financial markets cheered the policy pronouncements with the Bank Nifty climbing 2 percent by noon. The rupee climbed to a monthly high against the US dollar. Yields on 10 year bonds fell to 5.9%.,Positive,0.9275819659233093,0.02885761484503746,0.043560467660427094
View: RBI’s response during Covid proves its inflation targeting has worked well,https://economictimes.indiatimes.com/news/economy/policy/view-rbis-response-during-covid-proves-its-inflation-targeting-has-worked-well/articleshow/78541325.cms,"But the key point is that the monetary policy is working, and GoI and RBI need to allow it to continue. What do we mean by ‘functioning quite well’? First, RBI responds to both changes in inflation and changes in the output gap. It balances the two considerations. Thus, it is best characterised as a ‘flexible inflation targeter’, not an ‘inflation nutter’.",Neutral,0.15303519368171692,0.020076464861631393,0.8268882632255554
RBI pushes banks to open purse strings through series of measures,https://economictimes.indiatimes.com/markets/stocks/news/rbi-pushes-banks-to-open-purse-strings-through-series-of-measures/articleshow/78571605.cms,"The RBI which stood pat with the key policy rate at 4% said its focus of liquidity measures will now include revival of activity in specific sectors that have both backward and forward linkages, and multiplier effects on growth.",Positive,0.638281524181366,0.033377505838871,0.32834091782569885
Rate hike to increase cost pressure on exporters: EEPC India,https://economictimes.indiatimes.com/news/economy/policy/rate-hike-to-increase-cost-pressure-on-exporters-eepc-india/articleshow/64480719.cms,"The paradox for exporters is that while the RBI has itself taken stock of headwinds like increase in trade protectionism & crude prices, the remedy is not as forthcoming.",Negative,0.05103171989321709,0.8639622926712036,0.08500603586435318
Cautious RBI raises key rates by 25 bps,https://economictimes.indiatimes.com/news/economy/policy/cautious-rbi-raises-key-rates-by-25-bps/articleshow/7364030.cms,Reserve Bank of India governor Duvvuri Subbarao spared consumers from a steep rise in interest rates as he fears they may be heading towards getting whipsawed by moderating growth and poorer macro fundamentals next fiscal.,Negative,0.050748229026794434,0.9315335750579834,0.017718184739351273
RBI has not exhausted ammunition to fight situation due to pandemic: Shaktikanta Das,https://economictimes.indiatimes.com/news/economy/policy/rbi-has-not-exhausted-ammunition-to-fight-situation-due-to-pandemic-shaktikanta-das/articleshow/77783304.cms,"""We have not exhausted our policy options, whether it relates to rate cuts or any other aspects of central banking. We have not exhausted our instruments or ammunition,"" he said.",Positive,0.6360003054141998,0.03749219328165054,0.32650749757885933
India interest rate cut back in play after tariffs,https://economictimes.indiatimes.com/news/economy/policy/india-interest-rate-cut-back-in-play-after-tariffs/articleshow/124225462.cms,"The Reserve Bank of India's interest rate decision is a close call, balancing low inflation and growth concerns from US tariffs against a weak rupee. While most economists predict a hold, a dovish pause is anticipated, with future monetary policy signals closely watched amid market caution.",Positive,0.5262106508016586,0.3361996803432703,0.137589693069458
Navigating market turbulence and resilience: Indian fixed income in the year so far,https://economictimes.indiatimes.com/markets/bonds/navigating-market-turbulence-and-resilience-indian-fixed-income-in-the-year-so-far/articleshow/124658048.cms,"Indian fixed income saw modest gains. Low inflation and strong growth supported returns. Steady foreign investment and RBI policy provided a boost. Government bond yields experienced volatility. The RBI paused its repo rate at 5.50%, awaiting global trade clarity. This pause signals potential future easing. Foreign investors remained net buyers of Indian debt.",Neutral,0.28082166612148285,0.2282099910080433,0.49096836149692535
"Prefer short-end corporate bonds, tactical allocation to SDLs: SBI MF CIO",https://economictimes.indiatimes.com/markets/bonds/prefer-short-end-corporate-bonds-tactical-allocation-to-sdls-sbi-mf-cio/articleshow/128234720.cms,"India's fixed income markets are recalibrating cautiously. While macro fundamentals have improved, elevated borrowing and weak demand shape the bond outlook. SBI Mutual Fund's CIO advises selective duration, favoring short-end corporate bonds and tactical state development loans amid heavy supply.",Positive,0.8455093502998352,0.05940096825361252,0.09508966654539108
India's fiscal deficit to get worse in 2012: Jim Walker,https://economictimes.indiatimes.com/opinion/interviews/indias-fiscal-deficit-to-get-worse-in-2012-jim-walker/articleshow/11186125.cms,"The worries are not so much about opportunities in the economy, but the government's attitude towards public spending, says Jim Walker.",Neutral,0.10612215846776962,0.10512134432792664,0.7887564897537231
Dalal Street bulls get a shot in arm as RBI Governor keeps gun powder dry,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-off-to-cautious-start-ahead-of-rbi-policy-decision/articleshow/99284402.cms,"The top gainers in the Nifty pack were State Bank of India, Adani Enterprises, Eicher Motors, BPCL and IndusInd Bank while the top losers were HCL Technologies, ONGC, UPL, Hindustan Unilever and Titan.",Neutral,0.10952554643154144,0.14007310569286346,0.7504013776779175
Will foreign fund managers continue to pour money?,https://economictimes.indiatimes.com/news/international/will-foreign-fund-managers-continue-to-pour-money/articleshow/6887764.cms,"The Diwali day trading on Dalal Street , as expected , ended an actionpacked week on a high that started with RBI's policy decision , followed by the US Fed's economic stimulus package.",Positive,0.8425043225288391,0.10728111118078232,0.050214581191539764
All well between RBI & govt? Governor says MPC said no to Finance Ministry invite,https://economictimes.indiatimes.com/news/economy/policy/all-well-between-rbi-govt-governor-says-mpc-said-no-to-finance-ministry-invite/articleshow/59035165.cms,Setting up of MPC was criticised as interfering in RBI’s autonomy. But the govt’s thrust to drive its agenda in MPC seems to have received a shock from this move.,Positive,0.49598199129104614,0.09425351023674011,0.40976443886756897
"Sensex sheds over 100 points ahead of RBI policy outcome; Nifty50 slips below 9,250",https://economictimes.indiatimes.com/markets/stocks/news/sensex-sheds-over-100-points-ahead-of-rbi-policy-outcome-nifty50-slips-below-9250/articleshow/58040770.cms,"RBI is expected to maintain status quo on the policy rate, but is seen announcing a slew of announcements to squeeze excess liquidity in the system.",Negative,0.02461378648877144,0.8504515290260315,0.12493474036455154
Customers to get safety net against small cyber frauds,https://economictimes.indiatimes.com/industry/banking/finance/banking/customers-to-get-safety-net-against-small-cyber-frauds/articleshow/128006875.cms,"Cyber fraud: The steps proposed Friday include a proposal to compensate customers up to ₹25,000 for losses arising from small-value digital frauds, enhanced authentication requirements for transactions undertaken by senior citizens, and tighter conduct rules for lenders.",Neutral,0.1108243465423584,0.049020975828170776,0.8401546478271484
RBI lifts cap on foreign bond investments via lock‑in route,https://economictimes.indiatimes.com/markets/bonds/rbi-lifts-cap-on-foreign-bond-investments-via-lockin-route/articleshow/127975930.cms,The Reserve Bank of India has removed the Rs 2.5 lakh crore investment limit for debt securities under the voluntary retention route. This move aims to attract stable foreign debt flows. Investments will now follow general route ceilings. Foreign investors have shown reduced preference for this route recently. This change is not expected to cause a significant surge in inflows.,Positive,0.9068629145622253,0.038096535950899124,0.05504053458571434
ICICI Bank reduces interest rates on these loans,https://economictimes.indiatimes.com/wealth/borrow/icici-bank-reduces-interest-rates-on-these-loans/articleshow/100668754.cms,"ICICI Bank has updated its marginal cost-based lending rates (MCLR). The MCLR is used to calculate the interest rate on a range of loans, including home loans.",Neutral,0.02931341342628002,0.028679290786385536,0.942007303237915
Uday Kotak urges Indian firms to step up as rupee crosses 90 and foreign investors dominate markets,https://economictimes.indiatimes.com/news/economy/finance/uday-kotak-urges-indian-firms-to-step-up-as-rupee-crosses-90-and-foreign-investors-dominate-markets/articleshow/125739218.cms,"The Indian Rupee is nearing 90 against the US Dollar. Foreign investors are selling Indian stocks, impacting market performance. Domestic investors are buying, but foreign selling is currently dominant. This situation calls for Indian businesses to adapt. Export-oriented sectors may benefit from the weaker Rupee, while import-dependent sectors face increased costs.",Positive,0.6620908379554749,0.14847372146323323,0.1894354447722435
"Good time to do some serious bottom fishing: Arindam Ghosh, BlackRidge Capital Advisors",https://economictimes.indiatimes.com/opinion/interviews/good-time-to-do-some-serious-bottom-fishing-arindam-ghosh-blackridge-capital-advisors/articleshow/24918546.cms,"'India has brought about a lot of positive changes compared to the previous quarter,' says Arindam Ghosh.",Positive,0.9432781934738159,0.02701827883720398,0.029703430831432343
"RBI Policy: Customers no longer need to input OTP for e-mandates up to Rs 15,000 for recurring transactions",https://economictimes.indiatimes.com/news/economy/policy/rbi-policy-customers-no-longer-need-to-input-otp-for-e-mandates-up-to-rs-15000/articleshow/92074749.cms,"""To further augment customer convenience and leverage the benefits available under the framework, it is proposed to enhance the limit from Rs 5,000 to Rs 15,000 per recurring payment,"" Shaktikanta Das, Governor, RBI said. The new rule for processing recurring payments was first issued by RBI in August 2019.",Neutral,0.47598049603402615,0.014976192265748978,0.5090433545410633
There’s consistency in Budget & RBI policy; bond yields may cool down further: Dinesh Kumar Khara,https://economictimes.indiatimes.com/markets/expert-view/theres-consistency-in-budget-rbi-policy-bond-yields-may-cool-down-further-dinesh-kumar-khara/articleshow/89478865.cms,“The RBI Monetary Policy is quite supportive of the growth requirements of the economy. We are also readjusting the liquidity requirements and that will adjust the anxieties of the market to a greater extent. The guidelines relating to CDS will also go a long way to stabilise the bond markets.”,Positive,0.7765880823135376,0.014042620547115803,0.20936930179595947
Sensex jumps over 700 points to break 8-day losing streak. What was the good news in RBI policy?,https://economictimes.indiatimes.com/markets/stocks/news/sensex-jumps-over-600-points-to-break-8-day-losing-streak-what-was-the-good-news-in-rbi-policy/articleshow/124250107.cms,"Dalal Street celebrated the RBI's expected 'dovish pause' and Governor Malhotra's pro-market initiatives, ending an 8-day losing streak. Sensex surged over 600 points as RBI allowed banks to fund M&A, liberalized loans against shares, and reduced risk weights for infrastructure financing. These measures, coupled with optimistic GDP and inflation forecasts, significantly boosted market sentiment, especially for banking and infrastructure stocks.",Positive,0.6372178196907043,0.2714769244194031,0.09130531549453735
Key highlights of RBI's monetary policy outcome,https://economictimes.indiatimes.com/markets/stocks/news/key-highlights-of-rbis-monetary-policy-outcome/articleshow/72379681.cms,RBI revised GDP growth downwards to 5% for 2019-20 from 6.1% projected in its October policy.,Negative,0.043846629559993744,0.9369066953659058,0.01924675889313221
"Morgan Stanley flags stagflation risk, cuts FY23 GDP growth forecast by 0.50 pc on Ukraine tensions",https://economictimes.indiatimes.com/news/economy/indicators/morgan-stanley-expects-indias-cad-to-widen-to-10-year-high/articleshow/90131147.cms,"""We see less room for fiscal policy stimulus to support growth given the high deficit and debt levels... We see a possibility of a modest fuel tax cut and reliance on the national rural employment programme as an automatic stabiliser,"" Morgan Stanley said.",Positive,0.7299665212631226,0.21814341843128204,0.051890067756175995
"MPC should drop its 'confusing' policy resolution, Member Jayanth Varma says",https://economictimes.indiatimes.com/news/economy/policy/mpc-should-drop-its-confusing-policy-resolution-to-remain-focused-on-withdrawal-of-accommodation-member-jayanth-varma-says/articleshow/93664088.cms,"Withdrawal of accommodation cannot refer to the withdrawal of the pandemic era accommodation, but it can only mean withdrawal of the pre-pandemic accommodation that began with the rate cut from 6.50% to 6.25% in February 2019, Varma said. ""A plain reading of this resolution would then be that the MPC is focused on taking the repo rate back to 6.50%,"" he said.",Neutral,0.12975940108299255,0.27278387546539307,0.5974567532539368
Banks need to brace for tighter liquidity ahead,https://economictimes.indiatimes.com/news/economy/policy/rbi-signals-tighter-liquidity-ahead/articleshow/96060089.cms,"Currently, liquidity in the banking system remains in surplus with the average absorption under the liquidity adjustment facility (LAF) at Rs 1.4 lakh crore, though down from the average of Rs 2.2 lakh crore during August-September. MSF is an emergency window for banks to borrow from RBI. The MSF rate is pegged 25 basis points above the repo rate and currently is at 6.50%.",Negative,0.011959128081798553,0.9738274216651917,0.014213346876204014
MPC's communication: How disparate perspectives can bring about better & more informed outcomes,https://economictimes.indiatimes.com/opinion/et-commentary/mpcs-communication-how-disparate-perspectives-can-bring-about-better-more-informed-outcomes/articleshow/95836405.cms,"Monetary policy scholars point out that anchoring Indian inflation expectations may not take time if central bank communications are good and supply shocks are favourable, since these have a large impact on household inflation expectations. It follows that the role of accurate forecasts in guiding expectations becomes crucial.",Neutral,0.2928943336009979,0.14324600994586945,0.5638596415519714
